Date,PetrolPrice,Price Date,Sl no.,District Name_x,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,District Name_y
05-07-2020,77.91,05-07-2020,22067,Botad,Botad,Wheat,Other,FAQ,1600,2120,1860,36,29,0,12.1,7,98,7:51 PM,5:50 AM,5:59 AM,7:30 PM,23,37,37,32,23,65,60,5.3,997,36,10,214,18,Ahmedabad
06-07-2020,77.91,06-07-2020,,,,,,,,,,34,28,0,9.8,7,95,8:43 PM,6:49 AM,5:59 AM,7:29 PM,24,35,35,30,22,71,69,3.1,997,34,10,204,18,Ahmedabad
07-07-2020,77.91,07-07-2020,24119,Surendranagar,Chotila,Wheat,Local,FAQ,1500,1800,1750,33,28,0,8.3,7,88,9:30 PM,7:48 AM,6:00 AM,7:29 PM,24,36,36,30,30,80,70,1.4,998,33,10,165,24,Ahmedabad
08-07-2020,77.91,08-07-2020,22026,Botad,Botad,Wheat,Other,FAQ,1605,1705,1655,35,29,0,10.8,7,81,10:12 PM,8:44 AM,6:00 AM,7:29 PM,23,36,36,31,28,62,64,0.4,1001,35,10,182,22,Ahmedabad
09-07-2020,77.91,09-07-2020,56356,Jamnagar,Dhrol,Wheat,Other,FAQ,1100,1585,1345,35,29,0,9.1,7,75,10:49 PM,9:39 AM,6:01 AM,7:29 PM,23,37,37,32,28,61,61,0.7,1001,35,10,208,22,Ahmedabad
10-07-2020,77.91,10-07-2020,34434,Banaskanth,Deesa,Wheat,Other,FAQ,1440,1571,1550,35,29,0,6.6,7,68,11:24 PM,10:31 AM,6:01 AM,7:29 PM,24,37,37,32,34,79,63,5.7,1000,35,10,231,24,Ahmedabad
11-07-2020,77.91,11-07-2020,41965,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1550,1625,1587,35,29,0,7.9,7,61,11:56 PM,11:22 AM,6:01 AM,7:29 PM,23,37,37,32,29,60,60,0,1001,35,10,222,23,Ahmedabad
12-07-2020,77.91,12-07-2020,53448,Rajkot,Dhoraji,Wheat,Lokwan,FAQ,1330,1700,1600,36,29,0,7.9,7,54,No moonrise,12:12 PM,6:02 AM,7:29 PM,23,37,37,32,30,71,60,0.7,1001,36,10,231,24,Ahmedabad
13-07-2020,77.91,13-07-2020,2778,Amreli,Amreli,Wheat,Lokwan,FAQ,1750,1890,1835,35,29,0,7.9,7,48,12:28 AM,1:01 PM,6:02 AM,7:29 PM,24,37,37,31,21,65,65,1.4,1001,35,10,220,16,Ahmedabad
14-07-2020,77.91,14-07-2020,49511,Sabarkantha,Dhansura,Wheat,Milbar,FAQ,1700,1800,1750,35,29,0,9.1,7,41,1:00 AM,1:51 PM,6:03 AM,7:28 PM,23,38,38,32,17,55,61,0.2,1002,35,10,250,14,Ahmedabad
15-07-2020,77.91,15-07-2020,22038,Botad,Botad,Wheat,Other,FAQ,1560,1790,1675,34,29,0,6.6,7,34,1:34 AM,2:42 PM,6:03 AM,7:28 PM,24,37,37,32,19,63,65,3.4,1001,34,10,250,15,Ahmedabad
16-07-2020,77.91,16-07-2020,38726,Gandhinagar,Dehgam,Wheat,Other,FAQ,1730,1775,1752,34,29,0,9.1,7,27,2:11 AM,3:36 PM,6:03 AM,7:28 PM,25,37,37,31,19,63,71,33.9,998,34,8,234,12,Ahmedabad
17-07-2020,77.91,17-07-2020,61684,Rajkot,Gondal,Wheat,Sechor No. 1,FAQ,1700,1940,1770,35,29,0,7.9,7,20,2:51 AM,4:31 PM,6:04 AM,7:28 PM,24,37,37,31,23,65,67,5.4,998,35,9,175,18,Ahmedabad
18-07-2020,77.91,18-07-2020,53543,Rajkot,Dhoraji,Wheat,Lokwan,FAQ,1405,1710,1700,35,29,0,6.6,7,14,3:37 AM,5:29 PM,6:04 AM,7:27 PM,24,38,38,32,19,65,65,1.2,1000,35,10,195,15,Ahmedabad
19-07-2020,77.91,19-07-2020,59903,Panchmahals,Godhra(Kakanpur),Wheat,Lokwan,FAQ,1675,1780,1695,36,29,0,7.9,7,7,4:28 AM,6:25 PM,6:05 AM,7:27 PM,24,37,37,32,21,69,63,0.7,1002,36,10,232,16,Ahmedabad
20-07-2020,77.91,20-07-2020,34486,Banaskanth,Deesa,Wheat,Other,FAQ,1630,1665,1650,35,29,0,7.9,7,0,5:25 AM,7:21 PM,6:05 AM,7:27 PM,23,37,37,32,26,63,61,0.3,1001,35,10,252,20,Ahmedabad
21-07-2020,77.91,21-07-2020,24107,Surendranagar,Chotila,Wheat,Local,FAQ,1600,1750,1700,35,29,0,9.1,7,7,6:25 AM,8:13 PM,6:06 AM,7:26 PM,23,37,37,32,25,63,62,0.6,1001,35,10,223,20,Ahmedabad
22-07-2020,77.91,22-07-2020,27186,Dahod,Dahod,Wheat,Lokwan,FAQ,1850,2050,1900,35,29,0,7.9,7,13,7:28 AM,9:02 PM,6:06 AM,7:26 PM,23,37,37,32,21,54,58,0.2,1004,35,10,253,16,Ahmedabad
23-07-2020,77.91,23-07-2020,56383,Jamnagar,Dhrol,Wheat,Other,FAQ,1250,1720,1485,35,30,0,10.4,7,20,8:31 AM,9:46 PM,6:06 AM,7:26 PM,23,38,38,32,20,41,59,0,1003,35,10,266,16,Ahmedabad
24-07-2020,77.91,24-07-2020,2760,Amreli,Amreli,Wheat,Rajasthan Tukdi,FAQ,1625,1920,1735,36,30,0,7.8,7,27,9:34 AM,10:28 PM,6:07 AM,7:25 PM,23,37,37,32,19,73,59,0.5,1004,36,10,253,15,Ahmedabad
25-07-2020,77.91,25-07-2020,53537,Rajkot,Dhoraji,Wheat,Lokwan,FAQ,1455,1715,1715,35,27,0,6.6,7,34,10:35 AM,11:08 PM,6:07 AM,7:25 PM,24,36,36,31,17,63,64,18,1005,35,8,190,12,Ahmedabad
26-07-2020,77.91,26-07-2020,,,,,,,,,,34,25,0,7.8,7,41,11:36 AM,11:47 PM,6:08 AM,7:24 PM,24,35,35,30,17,66,67,13.3,1005,34,9,188,13,Ahmedabad
27-07-2020,77.91,27-07-2020,38717,Gandhinagar,Dehgam,Wheat,Other,FAQ,1670,1730,1700,37,30,0,11.6,8,47,12:36 PM,No moonset,6:08 AM,7:24 PM,23,38,38,33,19,25,57,0.2,1005,37,10,212,15,Ahmedabad
28-07-2020,77.91,28-07-2020,11715,Mehsana,Becharaji,Wheat,Other,FAQ,1600,1625,1612,36,30,0,6.6,7,54,1:38 PM,12:27 AM,6:09 AM,7:23 PM,23,38,38,33,19,56,59,0.1,1004,36,10,263,15,Ahmedabad
29-07-2020,77.91,29-07-2020,24100,Surendranagar,Chotila,Wheat,Local,FAQ,1450,1750,1650,34,29,0,7.8,7,61,2:39 PM,1:10 AM,6:09 AM,7:23 PM,23,37,37,32,21,69,62,0.2,1002,34,10,261,16,Ahmedabad
30-07-2020,77.91,30-07-2020,61664,Rajkot,Gondal,Wheat,Sechor No. 1,FAQ,1710,1920,1760,36,30,0,10.3,7,68,3:42 PM,1:56 AM,6:09 AM,7:22 PM,23,37,37,32,18,52,58,0.3,1002,36,10,231,14,Ahmedabad
31-07-2020,77.91,31-07-2020,2750,Amreli,Amreli,Wheat,Lokwan,FAQ,1550,1800,1775,35,29,0,10.3,7,74,4:43 PM,2:46 AM,6:10 AM,7:22 PM,24,38,38,32,19,58,62,6.5,1002,35,10,238,14,Ahmedabad
01-08-2020,77.89,01-08-2020,53669,Rajkot,Dhoraji,Wheat,Milbar,FAQ,2225,2445,2380,36,30,0,9.1,7,81,5:41 PM,3:41 AM,6:10 AM,7:21 PM,24,39,39,33,18,61,61,1,1002,36,10,234,13,Ahmedabad
02-08-2020,77.89,02-08-2020,27410,Dahod,Dahod,Wheat,Lokwan,FAQ,2250,2350,2275,35,31,0,6.6,7,88,6:35 PM,4:37 AM,6:11 AM,7:21 PM,25,39,39,32,20,62,65,15.3,1001,35,9,236,13,Ahmedabad
03-08-2020,77.89,03-08-2020,,,,,,,,,,34,30,0,6.5,7,95,7:24 PM,5:36 AM,6:11 AM,7:20 PM,25,38,38,32,23,82,67,25.5,998,34,8,246,14,Ahmedabad
04-08-2020,77.89,04-08-2020,,,,,,,,,,34,30,0,6.5,7,100,8:07 PM,6:33 AM,6:11 AM,7:20 PM,25,38,38,31,29,77,67,34.4,996,34,7,266,16,Ahmedabad
05-08-2020,77.89,05-08-2020,49561,Sabarkantha,Dhansura,Wheat,Milbar,FAQ,1675,1725,1700,37,29,0,9.1,7,92,8:46 PM,7:29 AM,6:12 AM,7:19 PM,25,39,39,33,17,69,68,26.5,994,37,8,263,12,Ahmedabad
06-08-2020,77.89,06-08-2020,14407,Bhavnagar,Bhavnagar,Wheat,Local,FAQ,1770,2055,1910,34,30,0,7.8,7,85,9:22 PM,8:22 AM,6:12 AM,7:18 PM,25,38,38,31,24,76,72,35,993,34,7,298,14,Ahmedabad
07-08-2020,77.89,07-08-2020,169,Banaskanth,Amirgadh,Wheat,Other,FAQ,1700,1825,1760,33,29,0,6.5,7,78,9:55 PM,9:14 AM,6:13 AM,7:18 PM,25,37,37,30,31,71,75,44.3,996,33,7,222,18,Ahmedabad
08-08-2020,77.89,08-08-2020,34471,Banaskanth,Deesa,Wheat,Other,FAQ,1550,1635,1600,34,27,0,9.1,7,71,10:26 PM,10:04 AM,6:13 AM,7:17 PM,24,35,35,30,27,68,70,4.8,1001,34,10,220,19,Ahmedabad
09-08-2020,77.89,09-08-2020,56355,Jamnagar,Dhrol,Wheat,Other,FAQ,1075,1585,1330,33,28,0,6.5,7,65,10:59 PM,10:53 AM,6:14 AM,7:16 PM,24,35,35,30,24,73,70,9,1001,33,10,242,17,Ahmedabad
10-08-2020,77.89,10-08-2020,49447,Sabarkantha,Dhansura,Wheat,Milbar,FAQ,1450,1575,1500,33,28,0,7.8,7,58,11:32 PM,11:43 AM,6:14 AM,7:16 PM,24,36,36,31,25,62,69,4.3,1001,33,10,264,17,Ahmedabad
11-08-2020,77.89,11-08-2020,,,,,,,,,,33,28,0,6.5,7,51,No moonrise,12:33 PM,6:14 AM,7:15 PM,24,35,35,30,25,76,71,11,1002,33,9,248,17,Ahmedabad
12-08-2020,77.89,12-08-2020,41946,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1525,1550,1537,30,28,0,6.5,6,44,12:07 AM,1:26 PM,6:15 AM,7:14 PM,24,33,33,29,30,84,76,4.9,1003,30,10,248,20,Ahmedabad
13-08-2020,77.89,13-08-2020,34470,Banaskanth,Deesa,Wheat,Other,FAQ,1515,1605,1550,27,23,0,6.5,6,38,12:45 AM,2:19 PM,6:15 AM,7:13 PM,24,29,29,26,30,97,86,20.1,1001,27,8,232,21,Ahmedabad
14-08-2020,77.89,14-08-2020,42036,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1625,1650,1637,32,26,0,6.5,6,31,1:28 AM,3:15 PM,6:15 AM,7:13 PM,24,33,33,28,22,84,81,11.6,999,32,9,230,15,Ahmedabad
15-08-2020,77.89,15-08-2020,,,,,,,,,,32,26,0,6.5,6,24,2:16 AM,4:11 PM,6:16 AM,7:12 PM,25,34,34,29,29,76,78,24.9,999,32,8,241,18,Ahmedabad
16-08-2020,77.89,16-08-2020,,,,,,,,,,31,26,0,6.5,6,17,3:10 AM,5:08 PM,6:16 AM,7:11 PM,24,33,33,29,25,75,78,9.8,1000,31,9,247,17,Ahmedabad
17-08-2020,77.89,17-08-2020,27155,Dahod,Dahod,Wheat,147 Average,FAQ,1800,2000,1900,31,27,0,6.5,6,10,4:09 AM,6:02 PM,6:17 AM,7:10 PM,25,34,34,29,22,82,81,28.1,1000,31,8,250,14,Ahmedabad
18-08-2020,77.89,18-08-2020,2735,Amreli,Amreli,Wheat,Lokwan,FAQ,1710,1805,1780,33,26,0,6.5,6,4,5:11 AM,6:52 PM,6:17 AM,7:09 PM,24,33,33,29,22,80,79,14.9,1001,33,9,240,15,Ahmedabad
19-08-2020,77.89,19-08-2020,27151,Dahod,Dahod,Wheat,147 Average,FAQ,1800,2050,1950,31,27,0,7.7,6,3,6:15 AM,7:40 PM,6:17 AM,7:09 PM,24,33,33,28,30,75,80,25.7,1000,31,9,237,18,Ahmedabad
20-08-2020,77.89,20-08-2020,2732,Amreli,Amreli,Wheat,Rajasthan Tukdi,FAQ,1450,1960,1715,32,27,0,7.7,6,10,7:20 AM,8:23 PM,6:18 AM,7:08 PM,24,33,33,29,20,63,76,9,1001,32,10,225,14,Ahmedabad
21-08-2020,77.89,21-08-2020,47022,Banaskanth,Dhanera,Wheat,Other,FAQ,1465,1605,1535,33,26,0,7.7,7,17,8:23 AM,9:05 PM,6:18 AM,7:07 PM,24,34,34,29,15,65,75,0.6,1002,33,10,207,11,Ahmedabad
22-08-2020,77.89,22-08-2020,2727,Amreli,Amreli,Wheat,Lokwan,FAQ,1250,1830,1730,31,27,0,6.4,6,23,9:27 AM,9:45 PM,6:18 AM,7:06 PM,25,34,34,28,20,78,82,20.7,1002,31,9,235,14,Ahmedabad
23-08-2020,77.89,23-08-2020,,,,,,,,,,28,26,0,6.4,6,30,10:28 AM,10:26 PM,6:19 AM,7:05 PM,25,30,30,27,30,100,89,29.5,1000,28,8,243,20,Ahmedabad
24-08-2020,77.89,24-08-2020,38696,Gandhinagar,Dehgam,Wheat,Other,FAQ,1575,1600,1587,30,25,0,6.4,6,37,11:31 AM,11:09 PM,6:19 AM,7:04 PM,23,30,30,27,30,85,82,4.6,1001,30,9,235,22,Ahmedabad
25-08-2020,77.89,25-08-2020,42028,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1550,1575,1562,31,26,0,6.4,6,44,12:33 PM,11:54 PM,6:19 AM,7:03 PM,24,32,32,28,33,88,78,9.5,1004,31,10,238,22,Ahmedabad
26-08-2020,77.89,26-08-2020,49482,Sabarkantha,Dhansura,Wheat,Milbar,FAQ,1500,1605,1555,32,26,0,6.4,6,50,1:36 PM,No moonset,6:20 AM,7:02 PM,24,33,33,29,30,78,75,11.5,1005,32,9,225,20,Ahmedabad
27-08-2020,77.89,27-08-2020,61640,Rajkot,Gondal,Wheat,Sechor No. 1,FAQ,1700,1950,1770,33,26,0,6.4,7,57,2:37 PM,12:43 AM,6:20 AM,7:01 PM,23,33,33,29,22,68,72,4.5,1004,33,10,220,16,Ahmedabad
28-08-2020,77.89,28-08-2020,61639,Rajkot,Gondal,Wheat,Sechor No. 1,FAQ,1710,2000,1780,32,27,0,6.4,7,64,3:36 PM,1:36 AM,6:20 AM,7:00 PM,24,34,34,29,19,74,74,0.7,1003,32,10,217,14,Ahmedabad
29-08-2020,77.89,29-08-2020,36574,Banaskanth,Deesa(Bhildi),Wheat,Other,FAQ,1500,1550,1540,31,27,0,7.7,6,71,4:30 PM,2:31 AM,6:21 AM,7:00 PM,24,33,33,28,19,66,79,7.5,1002,31,10,214,13,Ahmedabad
30-08-2020,77.89,30-08-2020,,,,,,,,,,27,26,0,7.5,6,78,5:20 PM,3:28 AM,6:21 AM,6:59 PM,24,30,30,27,21,77,87,45.5,1001,27,7,223,13,Ahmedabad
31-08-2020,77.89,31-08-2020,2715,Amreli,Amreli,Wheat,Lokwan,FAQ,1705,1705,1705,28,25,0,6.2,6,84,6:04 PM,4:25 AM,6:21 AM,6:58 PM,23,29,29,26,25,93,84,3.3,1003,28,10,212,18,Ahmedabad
01-09-2020,79.52,01-09-2020,34581,Banaskanth,Deesa,Wheat,Other,FAQ,2170,2380,2300,33,26,0,11.6,6,91,6:44 PM,5:21 AM,6:22 AM,6:57 PM,23,33,33,29,18,34,73,0.5,1007,33,10,225,14,Ahmedabad
02-09-2020,79.52,02-09-2020,,,,,,,,,,33,27,0,11.6,7,98,7:21 PM,6:15 AM,6:22 AM,6:56 PM,23,33,33,30,15,41,67,0,1008,33,10,259,11,Ahmedabad
03-09-2020,79.52,03-09-2020,8984,Amreli,Bagasara,Wheat,Lokwan Gujrat,FAQ,1725,1855,1790,31,28,0,11.6,6,95,7:54 PM,7:07 AM,6:22 AM,6:55 PM,23,33,33,29,9,37,68,0,1007,31,10,269,7,Ahmedabad
04-09-2020,79.52,04-09-2020,,,,,,,,,,35,29,0,11.6,8,89,8:26 PM,7:58 AM,6:23 AM,6:54 PM,23,36,36,32,10,26,61,0,1006,35,10,288,8,Ahmedabad
05-09-2020,79.52,05-09-2020,200,Banaskanth,Amirgadh,Wheat,Other,FAQ,1725,2340,2030,35,30,0,11.6,7,82,8:58 PM,8:47 AM,6:23 AM,6:53 PM,24,38,38,32,8,25,63,0.5,1006,35,10,284,6,Ahmedabad
06-09-2020,79.52,06-09-2020,27256,Dahod,Dahod,Wheat,147 Average,FAQ,1900,2100,2000,36,30,0,11.6,8,75,9:31 PM,9:37 AM,6:23 AM,6:52 PM,23,38,38,33,12,5,58,0,1005,36,10,293,9,Ahmedabad
07-09-2020,79.52,07-09-2020,168,Banaskanth,Amirgadh,Wheat,Other,FAQ,1625,1850,1735,36,29,0,11.6,8,68,10:05 PM,10:26 AM,6:24 AM,6:51 PM,23,37,37,32,13,11,58,0,1005,36,10,286,10,Ahmedabad
08-09-2020,79.52,08-09-2020,,,,,,,,,,36,29,0,11.6,7,61,10:41 PM,11:18 AM,6:24 AM,6:50 PM,23,36,36,32,14,28,59,0.3,1006,36,10,287,10,Ahmedabad
09-09-2020,79.52,09-09-2020,17422,Sabarkantha,Bhiloda,Wheat,Other,FAQ,1500,1625,1563,35,29,0,10.2,7,55,11:22 PM,12:10 PM,6:24 AM,6:49 PM,23,37,37,32,11,28,59,0,1005,35,10,298,8,Ahmedabad
10-09-2020,79.52,10-09-2020,11681,Mehsana,Becharaji,Wheat,Other,FAQ,1400,1500,1450,35,30,0,11.6,8,48,No moonrise,1:04 PM,6:24 AM,6:48 PM,23,37,37,32,14,28,61,0,1003,35,10,312,10,Ahmedabad
11-09-2020,79.52,11-09-2020,49421,Sabarkantha,Dhansura,Wheat,Milbar,FAQ,1525,1650,1610,35,29,0,10.2,7,41,12:06 AM,1:59 PM,6:25 AM,6:47 PM,22,36,36,32,13,37,59,0,1002,35,10,258,9,Ahmedabad
12-09-2020,79.52,12-09-2020,34393,Banaskanth,Deesa,Wheat,Other,FAQ,1500,1625,1575,36,29,0,10.2,7,34,12:56 AM,2:54 PM,6:25 AM,6:46 PM,23,36,36,32,14,50,60,1,1004,36,10,306,10,Ahmedabad
13-09-2020,79.52,13-09-2020,,,,,,,,,,34,28,0,7.5,7,28,1:52 AM,3:49 PM,6:25 AM,6:45 PM,25,37,37,31,9,65,73,2.6,1005,34,10,198,7,Ahmedabad
14-09-2020,79.52,14-09-2020,47008,Banaskanth,Dhanera,Wheat,Other,FAQ,1440,1575,1507,35,29,0,6.1,7,21,2:52 AM,4:40 PM,6:26 AM,6:44 PM,25,38,38,31,13,60,69,2.8,1004,35,10,278,9,Ahmedabad
15-09-2020,79.52,15-09-2020,2690,Amreli,Amreli,Wheat,Lokwan,FAQ,1535,1770,1665,34,29,0,6.1,7,14,3:55 AM,5:29 PM,6:26 AM,6:43 PM,25,38,38,31,12,61,72,2.7,1004,34,10,249,9,Ahmedabad
16-09-2020,79.52,16-09-2020,34450,Banaskanth,Deesa,Wheat,Other,FAQ,1500,1500,1500,34,29,0,8.8,7,7,5:00 AM,6:13 PM,6:26 AM,6:42 PM,25,37,37,31,14,43,71,1.4,1005,34,10,279,10,Ahmedabad
17-09-2020,79.52,17-09-2020,42008,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1525,1550,1537,34,28,0,7.5,7,1,6:04 AM,6:57 PM,6:27 AM,6:41 PM,24,37,37,31,18,57,69,1.5,1005,34,10,272,13,Ahmedabad
18-09-2020,79.52,18-09-2020,34448,Banaskanth,Deesa,Wheat,Other,FAQ,1450,1520,1500,34,28,0,10.2,7,6,7:09 AM,7:39 PM,6:27 AM,6:40 PM,24,36,36,30,17,56,70,0.6,1005,34,10,241,12,Ahmedabad
19-09-2020,79.52,19-09-2020,2681,Amreli,Amreli,Wheat,Rajasthan Tukdi,FAQ,1300,1820,1635,33,28,0,6.1,7,13,8:13 AM,8:20 PM,6:27 AM,6:39 PM,25,36,36,30,15,67,73,17.6,1003,33,8,204,10,Ahmedabad
20-09-2020,79.52,20-09-2020,,,,,,,,,,34,29,0,7.4,7,20,9:18 AM,9:03 PM,6:27 AM,6:38 PM,25,37,37,30,14,62,74,32.1,1002,34,7,294,8,Ahmedabad
21-09-2020,79.52,21-09-2020,42005,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1450,1550,1500,37,29,0,11.6,8,27,10:22 AM,9:49 PM,6:28 AM,6:37 PM,24,39,39,33,18,17,61,0,1001,37,10,306,13,Ahmedabad
22-09-2020,79.52,22-09-2020,2678,Amreli,Amreli,Wheat,Lokwan,FAQ,1585,1780,1680,37,29,0,11.6,8,33,11:28 AM,10:38 PM,6:28 AM,6:35 PM,24,39,39,33,19,6,60,0,1000,37,10,309,13,Ahmedabad
23-09-2020,79.52,23-09-2020,24074,Surendranagar,Chotila,Wheat,Local,FAQ,1450,1600,1525,36,29,0,10.2,7,40,12:31 PM,11:31 PM,6:28 AM,6:34 PM,25,38,38,32,17,41,68,0.8,1001,36,10,266,12,Ahmedabad
24-09-2020,79.52,24-09-2020,2674,Amreli,Amreli,Wheat,Lokwan,FAQ,1510,1740,1680,32,28,0,10.2,7,47,1:32 PM,No moonset,6:29 AM,6:33 PM,23,35,35,30,15,56,68,1.2,1005,32,10,237,10,Ahmedabad
25-09-2020,79.52,25-09-2020,53497,Rajkot,Dhoraji,Wheat,Lokwan,FAQ,1330,1735,1615,34,28,0,11.6,8,54,2:28 PM,12:26 AM,6:29 AM,6:32 PM,24,36,36,30,15,24,69,0,1006,34,10,247,11,Ahmedabad
26-09-2020,79.52,26-09-2020,61612,Rajkot,Gondal,Wheat,Lokwan,FAQ,1540,1960,1780,32,26,0,10.2,6,60,3:19 PM,1:23 AM,6:29 AM,6:31 PM,23,33,33,29,17,49,69,3.8,1005,32,10,248,12,Ahmedabad
27-09-2020,79.52,27-09-2020,,,,,,,,,,33,26,0,11.6,8,67,4:04 PM,2:20 AM,6:30 AM,6:30 PM,21,32,32,29,15,12,62,0,1007,33,10,249,11,Ahmedabad
28-09-2020,79.52,28-09-2020,27086,Dahod,Dahod,Wheat,Lokwan,FAQ,1700,1900,1800,34,27,0,11.6,8,74,4:44 PM,3:16 AM,6:30 AM,6:29 PM,21,33,33,30,9,12,58,0,1008,34,10,270,7,Ahmedabad
29-09-2020,79.52,29-09-2020,53494,Rajkot,Dhoraji,Wheat,Lokwan,FAQ,1275,1660,1615,34,27,0,11.6,8,81,5:22 PM,4:10 AM,6:30 AM,6:28 PM,20,33,33,30,11,22,56,0,1008,34,10,295,8,Ahmedabad
30-09-2020,79.52,30-09-2020,49453,Sabarkantha,Dhansura,Wheat,Milbar,FAQ,1500,1555,1505,34,27,0,7.4,7,88,5:56 PM,5:02 AM,6:31 AM,6:27 PM,21,33,33,30,10,74,61,4.6,1007,34,10,283,7,Ahmedabad
01-10-2020,78.48,01-10-2020,9020,Amreli,Bagasara,Wheat,Lokwan Gujrat,FAQ,2225,2275,2250,35,28,0,11.6,7,94,6:28 PM,5:53 AM,6:31 AM,6:26 PM,21,34,34,31,12,30,56,0.4,1007,35,10,290,9,Ahmedabad
02-10-2020,78.48,02-10-2020,22097,Botad,Botad,Wheat,Other,FAQ,2050,2580,2315,36,26,0,11.6,8,100,7:00 PM,6:43 AM,6:31 AM,6:25 PM,21,35,35,31,13,13,56,0.1,1007,36,10,291,10,Ahmedabad
03-10-2020,78.48,03-10-2020,9219,Kheda,Balasinor,Wheat,Hybrid,FAQ,1750,1850,1850,36,29,0,11.6,8,92,7:32 PM,7:32 AM,6:32 AM,6:25 PM,21,36,36,32,12,5,54,0,1007,36,10,293,9,Ahmedabad
04-10-2020,78.48,04-10-2020,,,,,,,,,,36,29,0,11.6,8,85,8:05 PM,8:22 AM,6:32 AM,6:24 PM,19,35,35,32,11,4,47,0,1008,36,10,302,8,Ahmedabad
05-10-2020,78.48,05-10-2020,,,,,,,,,,35,28,0,11.6,8,79,8:40 PM,9:13 AM,6:32 AM,6:23 PM,18,33,33,31,13,4,46,0,1008,35,10,303,10,Ahmedabad
06-10-2020,78.48,06-10-2020,61740,Rajkot,Gondal,Wheat,Sechor No. 1,FAQ,1720,2150,1850,36,29,0,11.6,8,72,9:19 PM,10:04 AM,6:33 AM,6:22 PM,17,33,33,32,15,2,43,0,1008,36,10,323,11,Ahmedabad
07-10-2020,78.48,07-10-2020,47045,Banaskanth,Dhanera,Wheat,Other,FAQ,1600,1950,1775,36,29,0,11.6,8,65,10:01 PM,10:57 AM,6:33 AM,6:21 PM,17,33,33,32,14,2,43,0,1008,36,10,329,10,Ahmedabad
08-10-2020,78.48,08-10-2020,38706,Gandhinagar,Dehgam,Wheat,Other,FAQ,1625,1675,1650,38,28,0,11.6,8,58,10:48 PM,11:51 AM,6:33 AM,6:20 PM,15,33,33,33,13,1,37,0,1008,38,10,171,10,Ahmedabad
09-10-2020,78.48,09-10-2020,49470,Sabarkantha,Dhansura,Wheat,Milbar,FAQ,1500,1575,1560,37,27,0,11.6,8,52,11:41 PM,12:45 PM,6:34 AM,6:19 PM,15,32,32,32,13,4,36,0,1008,37,10,153,9,Ahmedabad
10-10-2020,78.48,10-10-2020,46993,Banaskanth,Dhanera,Wheat,Other,FAQ,1375,1595,1485,37,29,0,11.6,8,45,No moonrise,1:39 PM,6:34 AM,6:18 PM,14,33,33,33,9,8,33,0,1008,37,10,100,7,Ahmedabad
11-10-2020,78.48,11-10-2020,34409,Banaskanth,Deesa,Wheat,Other,FAQ,1400,1683,1500,37,29,0,11.6,8,38,12:37 AM,2:29 PM,6:35 AM,6:17 PM,12,32,32,33,12,3,29,0,1006,37,10,181,8,Ahmedabad
12-10-2020,78.48,12-10-2020,38610,Gandhinagar,Dehgam,Wheat,Other,FAQ,1550,1620,1585,37,30,0,11.6,8,31,1:37 AM,3:18 PM,6:35 AM,6:16 PM,14,33,33,33,7,13,33,0,1004,37,10,217,5,Ahmedabad
13-10-2020,78.48,13-10-2020,27063,Dahod,Dahod,Wheat,147 Average,FAQ,1700,1900,1800,37,30,0,11.6,8,24,2:39 AM,4:03 PM,6:35 AM,6:15 PM,13,33,33,33,7,7,30,0,1003,37,10,96,5,Ahmedabad
14-10-2020,78.48,14-10-2020,59186,Panchmahals,Godhra,Wheat,Medium,FAQ,1550,1900,1750,36,29,0,11.6,8,18,3:43 AM,4:46 PM,6:36 AM,6:14 PM,14,33,33,32,20,8,33,0,1003,36,10,32,13,Ahmedabad
15-10-2020,78.48,15-10-2020,24061,Surendranagar,Chotila,Wheat,Local,FAQ,1450,1650,1550,36,28,0,11.6,7,11,4:46 AM,5:28 PM,6:36 AM,6:14 PM,17,33,33,31,26,35,43,5.7,1003,36,10,53,16,Ahmedabad
16-10-2020,78.48,16-10-2020,22008,Botad,Botad,Wheat,Other,FAQ,1630,2010,1820,36,30,0,11.6,7,4,5:51 AM,6:10 PM,6:37 AM,6:13 PM,21,36,36,32,29,42,52,2.8,1003,36,10,75,19,Ahmedabad
17-10-2020,78.48,17-10-2020,2635,Amreli,Amreli,Wheat,Rajasthan Tukdi,FAQ,1675,2105,1720,34,27,0,10.2,7,3,6:56 AM,6:53 PM,6:37 AM,6:12 PM,23,34,34,30,20,68,70,26.5,1005,34,8,126,13,Ahmedabad
